id,question,answer,prompt,label
gsm8k_123,"Lagoon island is populated by alligators. Half the alligators are male. The rest are female. Among the females, 40% are juveniles. There are 15 adult females. How many male alligators are there?","60% of female alligators are adults because 100 - 40 = <<100-40=60>>60
There are 25 female alligators because 15 / .6 = <<15/.6=25>>25
There are 50 alligators in total because 25 / .5 = <<25/.5=50>>50
There are 25 male alligators because 50 / 2 = <<50/2=25>>25
#### 25","Solve: Lagoon island is populated by alligators. Half the alligators are male. The rest are female. Among the females, 40% are juveniles. There are 15 adult females. How many male alligators are there? Show steps.",reasoning
gsm8k_124,A newspaper subscription costs $10/month. If you purchase an annual subscription you obtain a 20% discount on your total bill. How much do you end up paying if you go with the annual subscription?,"A year has 12 months. If 1 month costs $10, then a year will cost $12 * 10 = $<<12*10=120>>120 per year without an annual subscription
If the annual subscription has a 20% discount then you would pay $120 * (1-20%) = $<<120*(1-20*.01)=96>>96 for the annual subscription
#### 96",Solve: A newspaper subscription costs $10/month. If you purchase an annual subscription you obtain a 20% discount on your total bill. How much do you end up paying if you go with the annual subscription? Show steps.,reasoning
gsm8k_125,"Emily loves to have pets and for that reason, she has 4 dogs in her home. Each one eats 250 grams of food per day. She has to go on vacation for 14 days. How many kilograms of food should she buy for her 4 dogs so they don't starve while she is out?","Each dog would eat 250 grams so 4 will would eat 4 x 250 grams = <<4*250=1000>>1000 grams of food per day.
1.000 grams is equal a 1 kilogram.
Emily is going on vacation for 14 days and with the 4 dogs together eating 1 kilogram of food per day, 14 days x 1 kg of food/day = <<14*1=14>>14 kg of food would be enough for two weeks.
#### 14","Solve: Emily loves to have pets and for that reason, she has 4 dogs in her home. Each one eats 250 grams of food per day. She has to go on vacation for 14 days. How many kilograms of food should she buy for her 4 dogs so they don't starve while she is out? Show steps.",reasoning
gsm8k_126,"It takes Bryan 5 minutes to walk from his house to the bus station. Then he rides the bus for 20 minutes. After that, he walks 5 minutes from the bus station to his job. It takes the same amount of time in the morning and the evening. How many hours per year does Bryan spend traveling to and from work, if he works every day?","Bryan spends 5+20+5 =<<5+20+5=30>>30 minutes traveling to work.
He does this twice a day, so he spends 30*2=<<30*2=60>>60 minutes traveling per day.
Thus, he spends 60/60=<<60/60=1>>1 hour traveling to and from work every day.
Thus, he spends 1 hour*365 days =<<1*365=365>>365 hours traveling per year.
#### 365","Solve: It takes Bryan 5 minutes to walk from his house to the bus station. Then he rides the bus for 20 minutes. After that, he walks 5 minutes from the bus station to his job. It takes the same amount of time in the morning and the evening. How many hours per year does Bryan spend traveling to and from work, if he works every day? Show steps.",reasoning
gsm8k_127,Barbara has 9 stuffed animals. Trish has two times as many stuffed animals as Barbara. They planned to sell their stuffed animals and donate all the money to their class funds. Barbara will sell her stuffed animals for $2 each while Trish will sell them for $1.50 each. How much money will they donate to their class funds?,"Barbara will be able to sell all her stuffed animals for 9 x $2 = $<<9*2=18>>18.
Trish has 9 x 2 = <<9*2=18>>18 stuffed animals.
Trish will be able to sell all her stuffed animals for 18 x $1.50 = $<<18*1.5=27>>27.
Therefore, they will donate a total of $18 + $27 = $<<18+27=45>>45 to their class funds.
#### 45",Solve: Barbara has 9 stuffed animals. Trish has two times as many stuffed animals as Barbara. They planned to sell their stuffed animals and donate all the money to their class funds. Barbara will sell her stuffed animals for $2 each while Trish will sell them for $1.50 each. How much money will they donate to their class funds? Show steps.,reasoning
gsm8k_128,"Carter has a jar with 20 green M&Ms and 20 red M&Ms. He eats 12 of the green M&Ms, then his sister comes and eats half the red M&Ms and adds 14 yellow M&Ms. If Carter picks an M&M at random now, what is the percentage chance he'll get a green M&M?","First find the final number of green M&Ms by subtracting 12 from the starting number: 20 M&Ms - 12 M&Ms = <<20-12=8>>8 green M&Ms
Then find the final number of red M&Ms by dividing the starting number by half: 20 M&Ms / 2 = <<20/2=10>>10 red M&Ms
Then find the total number of M&Ms at the end by adding the number of red, green and yellow M&Ms: 8 M&Ms + 10 M&Ms + 14 M&Ms = <<8+10+14=32>>32 M&Ms
Then divide the number of green M&Ms by the total number of M&Ms and multiply by 100 to find the percentage chance Carter gets a green M&M: 8 M&Ms / 32 M&Ms * 100 = <<8/32*100=25>>25%
#### 25","Solve: Carter has a jar with 20 green M&Ms and 20 red M&Ms. He eats 12 of the green M&Ms, then his sister comes and eats half the red M&Ms and adds 14 yellow M&Ms. If Carter picks an M&M at random now, what is the percentage chance he'll get a green M&M? Show steps.",reasoning
gsm8k_129,"Javier is having an eating contest with his brother. It's ravioli night and there is meat ravioli, pumpkin ravioli, and cheese ravioli. The meat ravioli weighs 1.5 ounces each. The pumpkin ravioli is 1.25 ounces each. The cheese ravioli is one ounce. Javier eats 5 meat ravioli, 2 pumpkin ravioli, and 4 cheese ravioli. His brother just ate pumpkin ravioli and had 12 of them. What is the total amount of ounces eaten by the winner?","Javier ate 7.5 ounces of meat ravioli because 5 x 1.5 = <<7.5=7.5>>7.5
He ate 2.5 ounces of pumpkin ravioli because 2 x 1.25 = <<2*1.25=2.5>>2.5
He ate 4 ounces of cheese ravioli because 4 x 1 = <<4*1=4>>4
Javier ate 14 ounces in total because 7.5 + 2.5 + 4 = <<7.5+2.5+4=14>>14
His brother ate 15 ounces of pumpkin ravioli because 12 x 1.25 = 15
The winner ate 15 ounces in total because 15 > 14
#### 15","Solve: Javier is having an eating contest with his brother. It's ravioli night and there is meat ravioli, pumpkin ravioli, and cheese ravioli. The meat ravioli weighs 1.5 ounces each. The pumpkin ravioli is 1.25 ounces each. The cheese ravioli is one ounce. Javier eats 5 meat ravioli, 2 pumpkin ravioli, and 4 cheese ravioli. His brother just ate pumpkin ravioli and had 12 of them. What is the total amount of ounces eaten by the winner? Show steps.",reasoning
gsm8k_130,"Elliott drew a right-angle triangle on his book. It had a base of 4 inches, a height of 3 inches and a certain length of the hypotenuse. What was the length of the perimeter of the triangle that he drew?","Since the hypotenuse of a triangle is found by the square root of the base squared plus the height squared.
The square of the base of the first triangle is 4*4=<<4*4=16>>16 square inches
The square of the height of the first triangle is 3*3=<<3*3=9>>9 square inches.
The sum of the squares of the base and the height of the first triangle is 16+9=<<16+9=25>>25
The square root of the sum of the base and the height of the first triangle, which is the hypotenuse of the triangle, is √25=5 inches.
Since the perimeter of a triangle is found by adding the sides of the triangle, the base and height of the triangle sum up to 3+4=<<3+4=7>>7 inches
If you add the hypotenuse of the triangle the perimeter of the triangle becomes 7+5=<<7+5=12>>12 inches.
#### 12","Solve: Elliott drew a right-angle triangle on his book. It had a base of 4 inches, a height of 3 inches and a certain length of the hypotenuse. What was the length of the perimeter of the triangle that he drew? Show steps.",reasoning
gsm8k_131,Carter can read half as many pages as Lucy in 1 hour. Lucy can read 20 more pages than Oliver in 1 hour.  Oliver can read 40 pages.  How many pages can Carter read in 1 hour?,"Lucy can read 20 more pages than Oliver who can read 40 pages so Lucy can read 40+20 = <<20+40=60>>60 pages
Carter can read half as many pages as Lucy who can read 60 pages so he can read 60/2 = <<30=30>>30 pages in 1 hour
#### 30",Solve: Carter can read half as many pages as Lucy in 1 hour. Lucy can read 20 more pages than Oliver in 1 hour.  Oliver can read 40 pages.  How many pages can Carter read in 1 hour? Show steps.,reasoning
gsm8k_132,"Four small boxes can fit in one big box. If 50 big boxes can fit four small boxes each, each having 40 candles, calculate the total number of candles in all small boxes.","If 50 big boxes are fit 4 small boxes each, the number of small boxes is 4*50 = <<50*4=200>>200
Since the small boxes have 40 candles each, there are 40*200 = <<40*200=8000>>8000 candles in total.
#### 8000","Solve: Four small boxes can fit in one big box. If 50 big boxes can fit four small boxes each, each having 40 candles, calculate the total number of candles in all small boxes. Show steps.",reasoning
gsm8k_133,"Adam needs a new laptop and has two choices. The first laptop is $500, and the second laptop is 3 times as costly as the first laptop. How much would Adam have to spend if he decides to buy both?","The second laptop costs $500*3=$<<500*3=1500>>1500.
Adam needs to spend $1500+$500=$<<1500+500=2000>>2000 for both.
#### 2,000","Solve: Adam needs a new laptop and has two choices. The first laptop is $500, and the second laptop is 3 times as costly as the first laptop. How much would Adam have to spend if he decides to buy both? Show steps.",reasoning
gsm8k_134,"There were 10000 spectators at a basketball match. 7000 of them were men. Of the remaining spectators, there were 5 times as many children as women. How many children were there?","There were 10000 - 7000 = <<10000-7000=3000>>3000 women and children.
There were 3000 ÷ (5+1) = <<3000/(5+1)=500>>500 women.
There are 500 × 5 = <<500*5=2500>>2500 children at the basketball match.
#### 2500","Solve: There were 10000 spectators at a basketball match. 7000 of them were men. Of the remaining spectators, there were 5 times as many children as women. How many children were there? Show steps.",reasoning
gsm8k_135,"Tyler weighs 25 pounds more than Sam. Peter weighs half as much as Tyler. If Peter weighs 65 pounds, how much does Sam weigh, in pounds?","Tyler weighs 65*2=<<65*2=130>>130 pounds.
Sam weighs 130-25=<<130-25=105>>105 pounds.
#### 105","Solve: Tyler weighs 25 pounds more than Sam. Peter weighs half as much as Tyler. If Peter weighs 65 pounds, how much does Sam weigh, in pounds? Show steps.",reasoning
gsm8k_136,"There are four lamps in Valerie's room. All of them are burnt out, so she needs to buy new light bulbs. She needs 3 small light bulbs and 1 large light bulb. She has $60 to spend. If small light bulbs cost $8 and large light bulbs cost $12, how much money will Valerie have left over?","She will spend 3*$8=$<<3*8=24>>24 on small light bulbs.
In total she will spend $24+$12=$<<24+12=36>>36 on the 4 light bulbs.
She will have $60-$36=$<<60-36=24>>24 left over.
#### 24","Solve: There are four lamps in Valerie's room. All of them are burnt out, so she needs to buy new light bulbs. She needs 3 small light bulbs and 1 large light bulb. She has $60 to spend. If small light bulbs cost $8 and large light bulbs cost $12, how much money will Valerie have left over? Show steps.",reasoning
gsm8k_137,"Lindsey bought 2 exercise bands to intensify her workout.  Each band adds an extra 5 pounds of resistance to her workout.  If she doubles up both sets of bands and places them around her legs and picks up a 10-pound dumbbell, how much weight will she squat?","She has 2 exercise bands that are both 5 pounds of resistance so that’s 2*5 = <<2*5=10>>10 pounds
She has a pair of 10-pound dumbbells so that’s 2*10 = <<10*2=20>>20 pounds
With both the bands and dumbbells, she will squat 10+20 = <<10+20=30>>30 pounds
#### 30","Solve: Lindsey bought 2 exercise bands to intensify her workout.  Each band adds an extra 5 pounds of resistance to her workout.  If she doubles up both sets of bands and places them around her legs and picks up a 10-pound dumbbell, how much weight will she squat? Show steps.",reasoning
gsm8k_138,"Joshua, Jose, and Albert are collecting rocks. Joshua collected 80 rocks while Jose collected 14 fewer rocks. Albert has collected 20 more rocks than Jose. How many more rocks did Albert collect than Joshua?","Jose collected 80 - 14 = <<80-14=66>>66 rocks.
Albert collected 66 + 20 = <<66+20=86>>86 rocks.
Thus, Albert collected 86 - 80 = <<86-80=6>>6 more rocks than Joshua.
#### 6","Solve: Joshua, Jose, and Albert are collecting rocks. Joshua collected 80 rocks while Jose collected 14 fewer rocks. Albert has collected 20 more rocks than Jose. How many more rocks did Albert collect than Joshua? Show steps.",reasoning
gsm8k_139,"Zach was a waiter in a fancy restaurant.  His last table for the night was a party for 4 people.  The mom ordered lobster for $25.50, the dad ordered steak for $35.00 their twin boys both ordered a cheeseburger and fries for $13.50 each.  They started their meal with an appetizer that cost 8.50.  Everyone also ordered a dessert that cost $6.00 each.  They wanted to give a 20% tip for Zach on the bill.  What did the final bill total come to?","The twins ordered a cheeseburger each so 2*13.50 = $<<2*13.50=27.00>>27.00 for both cheeseburgers
Everyone ordered a dessert so 4*6 = $<<4*6=24.00>>24.00 for dessert
When you add all the meals together they spent 25.50+35.00+27.00+8.50+24.00 = $<<25.50+35.00+27.00+8.50+24.00=120.00>>120.00
Zach's tip was 20% so .20*120.00 = $<<20*.01*120=24.00>>24.00
When you add up the meals $120.00 and Zach's tip of $24.00 then the total cost is 120.00 + 24.00 = $<<120+24.00=144.00>>144.00
#### 144","Solve: Zach was a waiter in a fancy restaurant.  His last table for the night was a party for 4 people.  The mom ordered lobster for $25.50, the dad ordered steak for $35.00 their twin boys both ordered a cheeseburger and fries for $13.50 each.  They started their meal with an appetizer that cost 8.50.  Everyone also ordered a dessert that cost $6.00 each.  They wanted to give a 20% tip for Zach on the bill.  What did the final bill total come to? Show steps.",reasoning
gsm8k_140,"Mark is running for an election and wins 70% of the votes in an area with 100,000 voters.  He got twice as many total votes in the remaining area.  How many votes did he get in total?","He got 100,000*.7=<<100000*.7=70000>>70,000 votes from the first area
He got 70,000*2=<<70000*2=140000>>140,000 votes in the remaining areas
So in total he got 140,000+70,000=<<140000+70000=210000>>210,000 votes
#### 210,000","Solve: Mark is running for an election and wins 70% of the votes in an area with 100,000 voters.  He got twice as many total votes in the remaining area.  How many votes did he get in total? Show steps.",reasoning
gsm8k_141,John goes to the market with €100. He buys a roast for €17 and vegetables for €11. How much money does he have left?,"He spent 17 + 11 = €<<17+11=28>>28.
So, he still has 100 – 28 = €<<100-28=72>>72 remaining.
#### 72",Solve: John goes to the market with €100. He buys a roast for €17 and vegetables for €11. How much money does he have left? Show steps.,reasoning
gsm8k_142,James buys 5 packs of sodas that are 12 sodas each.  He had 10 sodas already.  He finishes all the sodas in 1 week.  How many sodas does he drink a day?,"He bought 5*12=<<5*12=60>>60 sodas
So he had 60+10=<<60+10=70>>70 sodas
So he drank 70/7=<<70/7=10>>10 sodas per day
#### 10",Solve: James buys 5 packs of sodas that are 12 sodas each.  He had 10 sodas already.  He finishes all the sodas in 1 week.  How many sodas does he drink a day? Show steps.,reasoning
gsm8k_143,"Jerry has an interesting novel he borrowed from a friend to read over the weekend. The book has 93 pages. On Saturday, he reads 30 pages. On Sunday, he goes to church and comes back, sits down, and reads 20 pages of the book. How many pages are remaining before Jerry can finish the book?","When Jerry reads 30 pages on Saturday, he would be remaining with 93-30 = <<93-30=63>>63 pages.
After reading an additional 20 pages on Sunday, he would be remaining with 63 – 20 = <<63-20=43>>43 pages.
#### 43","Solve: Jerry has an interesting novel he borrowed from a friend to read over the weekend. The book has 93 pages. On Saturday, he reads 30 pages. On Sunday, he goes to church and comes back, sits down, and reads 20 pages of the book. How many pages are remaining before Jerry can finish the book? Show steps.",reasoning
gsm8k_144,Archibald and his brother are playing tennis against each other. Archibald has won 12 games and his brother has won 18. What percentage of games has Archibald won?,"They have played 30 total games because 12 + 18 = <<12+18=30>>30
The proportion won by Archibald is .4 because 12 / 30 = <<12/30=.4>>.4
The percentage he has won in 40% because .4 x 100% = 40%
#### 40",Solve: Archibald and his brother are playing tennis against each other. Archibald has won 12 games and his brother has won 18. What percentage of games has Archibald won? Show steps.,reasoning
gsm8k_145,"At a university there are 1800 students. 30% of all the students are from other countries. Starting next semester, 200 new foreign students will begin studying at this University. How many foreign students will then study at the University if all other students continue to study?","In the beginning, there are 30/100 * 1800 students = <<30/100*1800=540>>540 foreign students.
In the next semester, there are going to be 540 foreign students + 200 foreign students = <<540+200=740>>740 foreign students in total.
#### 740","Solve: At a university there are 1800 students. 30% of all the students are from other countries. Starting next semester, 200 new foreign students will begin studying at this University. How many foreign students will then study at the University if all other students continue to study? Show steps.",reasoning
gsm8k_146,"There were 20 fishermen in the lake who had cast their net to catch fish. If they caught 10000 fish in total, and 19 of them caught 400 fish each with their own net, calculate the number of fish the twentieth fisherman caught.","The 19 fishermen who caught 400 fish each caught 400*19 = <<400*19=7600>>7600 fish.
If they caught a total of 10000 fish, the twentieth fisherman caught 10000-7600 = <<10000-7600=2400>>2400 fish alone.
#### 2400","Solve: There were 20 fishermen in the lake who had cast their net to catch fish. If they caught 10000 fish in total, and 19 of them caught 400 fish each with their own net, calculate the number of fish the twentieth fisherman caught. Show steps.",reasoning
gsm8k_147,"Luke is planning a trip to London and wants to see how long it will take him to travel there. He decides that he will take a bus to the town center, walk for 15 minutes to the train center, wait twice this long for the train to arrive, and then take the 6-hour train ride to London. If Luke’s entire trip takes him 8 hours, how many minutes does his bus ride take?","Removing the time of the train ride from the journey shows that his trip to get on the train took him 8 hours – 6 hours = <<8-6=2>>2 hours.
Converting this time into minutes shows that getting to the train took 2 hours * 60 minutes/hour = <<2*60=120>>120 minutes.
Waiting for the train to arrive took twice as long as his walk, so 15 minutes * 2 = <<15*2=30>>30 minutes.
This means that his bus ride must have taken 120 minutes – 30 minutes - 15 minutes = <<120-30-15=75>>75 minutes.
#### 75","Solve: Luke is planning a trip to London and wants to see how long it will take him to travel there. He decides that he will take a bus to the town center, walk for 15 minutes to the train center, wait twice this long for the train to arrive, and then take the 6-hour train ride to London. If Luke’s entire trip takes him 8 hours, how many minutes does his bus ride take? Show steps.",reasoning
gsm8k_148,An online newspaper had listed 100 visitors in October. The number of visitors in November increased by 15%. There were 15 more visitors in December than in November. What is the total number of visitors for these three months?,"There was an increase of 100 x 15/100 = <<100*15/100=15>>15 visitors in November.
So, the number of visitors in November was 100 + 15 = <<100+15=115>>115.
In December, the number of visitors was 115 + 15 = <<115+15=130>>130
Therefore, a total of 100 + 115 + 130 = <<100+115+130=345>>345 visitors listed in these three months.
#### 345",Solve: An online newspaper had listed 100 visitors in October. The number of visitors in November increased by 15%. There were 15 more visitors in December than in November. What is the total number of visitors for these three months? Show steps.,reasoning
gsm8k_149,"James writes 10 pages an hour.  If he writes 5 pages a day to 2 different people, how many hours a week does he spend writing?","He writes 5*2=<<5*2=10>>10 pages a day
So he writes 10*7=<<10*7=70>>70 pages a week
That means he writes for 70/10=<<70/10=7>>7 hours
#### 7","Solve: James writes 10 pages an hour.  If he writes 5 pages a day to 2 different people, how many hours a week does he spend writing? Show steps.",reasoning
gsm8k_150,"There were 672 balloons that were either green, blue, yellow, or red. They were divided into equal groups and then Anya took half of the yellow ones home. How many balloons did Anya take home?","672/4 = <<672/4=168>>168 balloons
168 * (1/2) = <<168*(1/2)=84>>84 balloons
Anya took 84 balloons home.
#### 84","Solve: There were 672 balloons that were either green, blue, yellow, or red. They were divided into equal groups and then Anya took half of the yellow ones home. How many balloons did Anya take home? Show steps.",reasoning
gsm8k_151,A liter of chlorine costs $10 and is now sold at 20% off. A box of soap that costs $16 is now sold at 25% off. How much will you save if you buy 3 liters of chlorine and 5 boxes of soap?,"For each liter of chlorine, I can save $10 x .20 = $<<10*.20=2>>2.
For each box of soap, I can save $16 x .25 = $<<16*.25=4>>4.
With the 3 liters of chlorine, I can save $2 x 3 = $<<3*2=6>>6.
With the 5 boxes of soap, I can save $4 x 5 = $<<4*5=20>>20.
Therefore, I can save a total of $6 + $20 = $<<6+20=26>>26.
#### 26",Solve: A liter of chlorine costs $10 and is now sold at 20% off. A box of soap that costs $16 is now sold at 25% off. How much will you save if you buy 3 liters of chlorine and 5 boxes of soap? Show steps.,reasoning
gsm8k_152,"Jeremy loves to play Scrabble.  He once played a three-letter word on a triple word score to earn thirty points.  If before the word score was tripled, the first and third letters were each valued at one point apiece, how much was the middle letter valued at before the word score was tripled?","Since the word score after being tripled was 30 points, then the word score before tripling was 30/3=<<30/3=10>>10 points.
If before the word score was tripled, the first and third letters were each valued at one point apiece, then the value of the middle letter was 10-1-1=<<10-1-1=8>>8 points.
#### 8","Solve: Jeremy loves to play Scrabble.  He once played a three-letter word on a triple word score to earn thirty points.  If before the word score was tripled, the first and third letters were each valued at one point apiece, how much was the middle letter valued at before the word score was tripled? Show steps.",reasoning
gsm8k_153,"Emery and Serena go to their school library, and each borrows a copy of The life of Jack Steve's book to read for their school project. If Emery can read five times as fast as Serena, and the book takes her 20 days to read, what's the average number of days the two take to read the book?","If Emery took twenty days to read the book, then it took Serena 5*20 = <<20*5=100>>100 days to read the whole book.
The total number of days taken by the two to read the book is 100+20 = <<100+20=120>>120 days.
The average number of days the two take to read the book is 120/2 = <<120/2=60>>60 days.
#### 60","Solve: Emery and Serena go to their school library, and each borrows a copy of The life of Jack Steve's book to read for their school project. If Emery can read five times as fast as Serena, and the book takes her 20 days to read, what's the average number of days the two take to read the book? Show steps.",reasoning
gsm8k_154,"There are 920 deer in a park. 10% of the deer have 8 antlers, and a quarter of that number also have albino fur. How many albino 8-antlered deer are there?","First find how many deer have 8 antlers: 920 deer * 10% = <<920*10*.01=92>>92 deer
Then divide that number by 4 to find how many deer meet both criteria: 92 deer / 4 = <<92/4=23>>23 deer
#### 23","Solve: There are 920 deer in a park. 10% of the deer have 8 antlers, and a quarter of that number also have albino fur. How many albino 8-antlered deer are there? Show steps.",reasoning
gsm8k_155,Madison makes 30 paper boats and sets them afloat. 20% are eaten by fish and Madison shoots two of the others with flaming arrows. How many boats are left?,"First find the number of boats eaten by fish: 30 boats * 20% = <<30*20*.01=6>>6 boats
Then subtract the two groups of boats that were destroyed from the original number to find the number left: 30 boats - 6 boats - 2 boats = <<30-6-2=22>>22 boats
#### 22",Solve: Madison makes 30 paper boats and sets them afloat. 20% are eaten by fish and Madison shoots two of the others with flaming arrows. How many boats are left? Show steps.,reasoning
gsm8k_156,"Anthony and his friend Leonel read about the importance of keeping pets at home and decided to start adopting cats and dogs from the local rescue center. Anthony has 12 cats and dogs, 2/3 of which are cats. Leonel has half times as many cats as Anthony and seven more dogs than Anthony. How many animals in total do the two have?","If Anthony has 12 pets, the number of cats is 2/3 * 12 pets = <<12*2/3=8>>8 cats
The number of dogs that Anthony have is 12 pets - 8 cats = <<12-8=4>>4 dogs
Leonel has 1/2 * 8 cats = <<8*1/2=4>>4 cats.
If Leonel has seven more dogs than Anthony, then he has 4 dogs + 7 dogs = <<7+4=11>>11 dogs
The total number of pets the two have is 11 dogs for Leonel + 4 cats for Leonel + 4 dogs for Anthony + 8 cats for Anthony = <<11+4+4+8=27>>27
#### 27","Solve: Anthony and his friend Leonel read about the importance of keeping pets at home and decided to start adopting cats and dogs from the local rescue center. Anthony has 12 cats and dogs, 2/3 of which are cats. Leonel has half times as many cats as Anthony and seven more dogs than Anthony. How many animals in total do the two have? Show steps.",reasoning
gsm8k_157,"Martha has 19 butterflies in her collection. She has twice as many blue butterflies as yellow butterflies. The rest of her butterflies are black. If Martha has 6 blue butterflies, how many black butterflies does she have?","Martha has 6/2=<<6/2=3>>3 yellow butterflies.
Martha has 6+3=<<6+3=9>>9 blue and yellow butterflies.
Martha has 19-9=<<19-9=10>>10 black butterflies.
#### 10","Solve: Martha has 19 butterflies in her collection. She has twice as many blue butterflies as yellow butterflies. The rest of her butterflies are black. If Martha has 6 blue butterflies, how many black butterflies does she have? Show steps.",reasoning
gsm8k_158,Daniel has 5 jars of juice containing 2 liters each. He wants to serve a full glass of juice to each person at a party. He knows that each glass can hold up to 250 milliliters of juice. How many full glasses can he give?,"The total liters of juice he has is 5 jars x 2 liters/jar = <<5*2=10>>10 liters of juice
Then he needs to convert this amount to milliliters: 10 liters x 1000 milliliters/liter = <<10000=10000>>10,000 milliliters
He can fill up to 10,000 ml / 250 ml/glass = <<10000/250=40>>40 glasses
#### 40",Solve: Daniel has 5 jars of juice containing 2 liters each. He wants to serve a full glass of juice to each person at a party. He knows that each glass can hold up to 250 milliliters of juice. How many full glasses can he give? Show steps.,reasoning
gsm8k_159,"Max loves to play video games. He played for 2 hours on Wednesday and the same time on Thursday. On Friday his friends came to play together with him, so Max spent over three hours more on playing than on Wednesday. How many hours on average has Max spent playing video games during these three days?","Max played on Friday three hours more than on Wednesday, so he played for 2 + 3 = <<2+3=5>>5 hours.
In total he played 2 + 2 + 5 = <<2+2+5=9>>9 hours.
He was playing for three days, so on average, he spent 9 / 3 = <<9/3=3>>3 hours playing video games every day.
#### 3","Solve: Max loves to play video games. He played for 2 hours on Wednesday and the same time on Thursday. On Friday his friends came to play together with him, so Max spent over three hours more on playing than on Wednesday. How many hours on average has Max spent playing video games during these three days? Show steps.",reasoning
gsm8k_160,Joel’s garden is 64 square feet large. He wants to use half of the garden for fruits and half of the garden for vegetables. He wants to use a quarter of the fruit section for strawberries. How many square feet of the garden will be used for strawberries?,"The number of square feet used for fruit is 64 / 2 = <<64/2=32>>32 square feet
The number of square feet used for strawberries is 32 / 4 = <<32/4=8>>8 square feet
#### 8",Solve: Joel’s garden is 64 square feet large. He wants to use half of the garden for fruits and half of the garden for vegetables. He wants to use a quarter of the fruit section for strawberries. How many square feet of the garden will be used for strawberries? Show steps.,reasoning
gsm8k_161,"If Clover goes for a 1.5-mile walk in the morning and another 1.5-mile walk in the evening, every day, how many miles does he walk in 30 days?","He walks 1.5 miles in the morning and 1.5 miles in the evening so that’s 1.5+1.5 = <<1.5+1.5=3>>3 miles
If he walks 3 miles everyday, for 30 days then he walks 3*30 = <<3*30=90>>90 miles in 30 days
#### 90","Solve: If Clover goes for a 1.5-mile walk in the morning and another 1.5-mile walk in the evening, every day, how many miles does he walk in 30 days? Show steps.",reasoning
gsm8k_162,"In a triangle with angles A, B, and C, A is 60 degrees, and B is two times as big as C. Calculate the angle of B.","Since the angles in a triangle adds up to 180, and A is 40 degrees, B and C have a total of 180-60 = <<180-60=120>>120 degrees.
Since B is two times bigger than C, the total of the angles of B and C is equal to 2C+C = 120
3C=120
The angle of C is C=120/3
C is <<40=40>>40
Since B is two times as big as C, B is 2*40 = 80 degrees.
#### 80","Solve: In a triangle with angles A, B, and C, A is 60 degrees, and B is two times as big as C. Calculate the angle of B. Show steps.",reasoning
gsm8k_163,"Jean the jaguar has a beautiful fur coat containing a pattern of many rose-shaped spots, as unique as a human fingerprint.  Half of her spots are located on her upper torso, with one-third of the spots located on her back and hindquarters, and the remaining spots located on her sides.  If Jean has 30 spots on her upper torso, how many spots does she have located on her sides?","If 30 is half the number of her spots, then she has 30*2=<<30*2=60>>60 spots total.
If one-third of her spots are located on her back and hindquarters, then she has 60/3=<<60/3=20>>20 spots located on her back and hindquarters.
If the reaming spots are located on her sides, then 60-30-20=<<60-30-20=10>>10 spots are located on her sides.
#### 10","Solve: Jean the jaguar has a beautiful fur coat containing a pattern of many rose-shaped spots, as unique as a human fingerprint.  Half of her spots are located on her upper torso, with one-third of the spots located on her back and hindquarters, and the remaining spots located on her sides.  If Jean has 30 spots on her upper torso, how many spots does she have located on her sides? Show steps.",reasoning
gsm8k_164,"Horatio is a poet composing sonnets for his lady fair. He believes it will take many of his sonnets to win her over. Each sonnet is fourteen lines long. His lady fair tells him to leave her alone after he reads her only seven sonnets, and Horatio is heartbroken over the 70 romantic lines he wrote that she never heard. How many sonnets did Horatio write in all?","Horatio never got to read 70 / 14 = <<70/14=5>>5 sonnets.
He read his lady 7 sonnets, so he wrote 7 + 5 = <<7+5=12>>12 sonnets in all.
#### 12","Solve: Horatio is a poet composing sonnets for his lady fair. He believes it will take many of his sonnets to win her over. Each sonnet is fourteen lines long. His lady fair tells him to leave her alone after he reads her only seven sonnets, and Horatio is heartbroken over the 70 romantic lines he wrote that she never heard. How many sonnets did Horatio write in all? Show steps.",reasoning
gsm8k_165,The area of square A is 25. The area of square B is 81. What's the length difference between the sides of square A and B?,"The area of a square is calculated as length * width. Because all a square has all sides equal then we can say that given a side S, the area is S*S
For square A of sides A, the area is A*A=25 or A^2=25
Solving for A we know that A=<<5=5>>5
For square B of sides B, the area is B*B=81 or B^2=81
Solving for B we know that B=<<9=9>>9
The side difference between A and B is 9-5=<<9-5=4>>4
#### 4",Solve: The area of square A is 25. The area of square B is 81. What's the length difference between the sides of square A and B? Show steps.,reasoning
gsm8k_166,"Beth went shopping. She bought 15 more cans of peas than twice the number of cans of corn that she bought. If she bought 35 cans of peas, how many cans of corn did she buy?","Let the number of cans of corn she bought be a
Twice the number of corn cans is 2*a = 2a
The 35 cans of peas were 15 more than twice the number of corn cans which means 15+2a = 35
Solving the equation: 2a = 20
a = 20/2 = <<20/2=10>>10 cans of corn
#### 10","Solve: Beth went shopping. She bought 15 more cans of peas than twice the number of cans of corn that she bought. If she bought 35 cans of peas, how many cans of corn did she buy? Show steps.",reasoning
